Subject,Sex,TrialID,Age,Image,CategoryName,Category,CategoryNum,list_size,Likert_list_size,working_size,Likert_working_size,total_size,Likert_total_size,FixationsCount,AvgFixDuration,AvgSaccadeLength,AverageSaccadeVelocity,TotalFixationTime,AvgSaccadeDistance,RegressionNum,StimulusType,tree_depth,left_discrepaNAcy,right_discrepaNAcy
S182,M,34,22,72,Mental,M,2,120,3,NA,NA,NA,NA,18,184.4444444,112.2905,1.963181,NA,NA,0,mental,NA,NA,NA
S182,M,90,22,90,Mental,M,2,120,3,NA,NA,NA,NA,16,103.25,NA,4.567475,1368,NA,0,mental,NA,NA,NA
S182,M,39,22,73,Mental,M,2,130,3,NA,NA,NA,NA,17,156.8235294,214.994,1.519574,1733,NA,1,mental,NA,NA,NA
S182,M,40,22,74,Mental,M,2,140,4,NA,NA,NA,NA,16,170,177.5565,2.515263,1602,83.95856031,1,mental,NA,NA,NA
S182,M,47,22,75,Mental,M,2,150,4,NA,NA,NA,NA,15,143.6,131.8408,2.397806,NA,NA,2,mental,NA,NA,NA
S182,M,48,22,76,Mental,M,2,160,4,NA,NA,NA,NA,8,344.125,70.70367,3.223502,NA,NA,4,mental,NA,NA,NA
S182,M,50,22,77,Mental,M,2,170,4,NA,NA,NA,NA,34,165.8235294,155.313,2.178262,NA,NA,10,mental,NA,NA,NA
S183,F,69,22,85,Mental,M,2,70,2,NA,NA,NA,NA,83,169.6385542,154.9677,1.691818,NA,116.5208412,0,mental,NA,NA,NA
S183,F,45,22,75,Mental,M,2,150,4,NA,NA,NA,NA,17,279.6470588,284.1352,1.382029,133,NA,2,mental,NA,NA,NA
S183,F,55,22,78,Mental,M,2,0,1,NA,NA,NA,NA,50,223.48,146.6463,2.455482,233,NA,0,mental,NA,NA,NA
S183,F,7,22,61,Mental,M,2,10,1,NA,NA,NA,NA,19,169.3684211,116.0476,1.931339,NA,NA,0,mental,NA,NA,NA
S183,F,56,22,79,Mental,M,2,10,1,NA,NA,NA,NA,14,159.6428571,144.8263,2.093217,NA,66.00827026,0,mental,NA,NA,NA
S183,F,10,22,62,Mental,M,2,20,1,NA,NA,NA,NA,16,170.875,191.2527,2.445005,NA,NA,0,mental,NA,NA,NA
S183,F,58,22,80,Mental,M,2,20,1,NA,NA,NA,NA,17,181.3529412,222.4548,2.192956,134,NA,0,mental,NA,NA,NA
S183,F,61,22,81,Mental,M,2,30,1,NA,NA,NA,NA,10,172,130.9872,1.788469,1720,NA,0,mental,NA,NA,NA
S183,F,21,22,64,Mental,M,2,40,1,NA,NA,NA,NA,6,339.5,246.8689,0.6586246,NA,NA,0,mental,NA,NA,NA
S183,F,62,22,82,Mental,M,2,40,1,NA,NA,NA,NA,32,178.125,207.7842,1.848306,964,NA,0,mental,NA,NA,NA
S183,F,22,22,65,Mental,M,2,50,2,NA,NA,NA,NA,7,228.8571429,215.483,2.188348,200,NA,0,mental,NA,NA,NA
S183,F,64,22,83,Mental,M,2,50,2,NA,NA,NA,NA,17,159.8235294,203.2362,1.548838,850,NA,0,mental,NA,NA,NA
S183,F,24,22,66,Mental,M,2,60,2,NA,NA,NA,NA,14,227.4285714,222.3448,2.767743,NA,33.48537381,0,mental,NA,NA,NA
S183,F,66,22,84,Mental,M,2,60,2,NA,NA,NA,NA,17,235.4117647,185.9876,2.26577,NA,112.3478889,0,mental,NA,NA,NA
S183,F,26,22,67,Mental,M,2,70,2,NA,NA,NA,NA,10,163.4,192.5384,1.830938,301,NA,0,mental,NA,NA,NA
S183,F,28,22,68,Mental,M,2,80,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S183,F,71,22,86,Mental,M,2,80,2,NA,NA,NA,NA,6,180.6666667,260.7125,3.069596,NA,NA,0,mental,NA,NA,NA
S183,F,29,22,69,Mental,M,2,90,3,NA,NA,NA,NA,31,174.4516129,146.0692,2.459307,NA,NA,0,mental,NA,NA,NA
S183,F,73,22,87,Mental,M,2,90,3,NA,NA,NA,NA,7,104.7142857,258.974,0.5631413,NA,NA,0,mental,NA,NA,NA
S183,F,30,22,70,Mental,M,2,100,3,NA,NA,NA,NA,12,154.1666667,160.8089,2.348266,NA,NA,0,mental,NA,NA,NA
S183,F,84,22,88,Mental,M,2,100,3,NA,NA,NA,NA,10,123.4,NA,1.84809,NA,NA,0,mental,NA,NA,NA
S183,F,33,22,71,Mental,M,2,110,3,NA,NA,NA,NA,61,180.4754098,NA,5.60763,NA,NA,0,mental,NA,NA,NA
S183,F,86,22,89,Mental,M,2,110,3,NA,NA,NA,NA,6,125.3333333,NA,2.271952,NA,NA,0,mental,NA,NA,NA
S183,F,40,22,72,Mental,M,2,120,3,NA,NA,NA,NA,4,166.75,244.8661,1.528222,NA,NA,0,mental,NA,NA,NA
S183,F,87,22,90,Mental,M,2,120,3,NA,NA,NA,NA,34,179.6764706,155.4544,2.447197,902,NA,0,mental,NA,NA,NA
S183,F,42,22,73,Mental,M,2,130,3,NA,NA,NA,NA,18,214.3333333,161.54,2.618449,NA,NA,1,mental,NA,NA,NA
S183,F,49,22,76,Mental,M,2,160,4,NA,NA,NA,NA,14,143.1428571,176.8166,1.135183,NA,NA,4,mental,NA,NA,NA
S183,F,12,22,63,Mental,M,2,30,1,NA,NA,NA,NA,51,236.9215686,132.4684,2.165052,NA,NA,0,swap1,NA,NA,NA
S183,F,44,22,74,Mental,M,2,140,4,NA,NA,NA,16,3,NA,NA,5.378277,NA,NA,1,swap2,NA,NA,NA
S183,F,52,22,77,Mental,M,2,170,4,NA,NA,NA,16,84,205.2142857,96.50302,1.748758,1068,NA,10,swap2,NA,NA,NA
S200,F,78,23,85,Mental,M,2,70,2,NA,NA,NA,NA,83,193.9759036,79.48809,1.783854,NA,NA,0,mental,NA,NA,NA
S200,F,56,23,78,Mental,M,2,0,1,NA,NA,NA,NA,46,206.0434783,206.5668,2.386988,NA,NA,0,mental,NA,NA,NA
S200,F,58,23,79,Mental,M,2,10,1,NA,NA,NA,NA,16,212.625,215.7187,3.123028,150,NA,0,mental,NA,NA,NA
S200,F,2,23,61,Mental,M,2,10,1,NA,NA,NA,NA,4,241.75,62.43869,1.228791,NA,NA,0,mental,NA,NA,NA
S200,F,60,23,80,Mental,M,2,20,1,NA,NA,NA,NA,51,238.0784314,138.28,2.082755,NA,NA,0,mental,NA,NA,NA
S200,F,5,23,62,Mental,M,2,20,1,NA,NA,NA,NA,24,278.7916667,156.1062,2.217945,NA,NA,0,mental,NA,NA,NA
S200,F,69,23,81,Mental,M,2,30,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S200,F,8,23,63,Mental,M,2,30,1,NA,NA,NA,NA,17,182.5294118,147.1984,2.06654,NA,NA,0,mental,NA,NA,NA
S200,F,70,23,82,Mental,M,2,40,1,NA,NA,NA,NA,8,233.625,NA,5.597439,184,NA,0,mental,NA,NA,NA
S200,F,12,23,64,Mental,M,2,40,1,NA,NA,NA,NA,13,143.6923077,179.1996,1.877448,351,NA,0,mental,NA,NA,NA
S200,F,13,23,65,Mental,M,2,50,2,NA,NA,NA,NA,13,NA,NA,1.745699,NA,NA,0,mental,NA,NA,NA
S200,F,75,23,83,Mental,M,2,50,2,NA,NA,NA,NA,11,150.0909091,NA,1.830022,NA,NA,0,mental,NA,NA,NA
S200,F,15,23,66,Mental,M,2,60,2,NA,NA,NA,NA,38,175.1578947,152.4289,2.756971,NA,43.06657047,0,mental,NA,NA,NA
S200,F,77,23,84,Mental,M,2,60,2,NA,NA,NA,NA,13,275.8461538,NA,9.730918,NA,NA,0,mental,NA,NA,NA
S200,F,17,23,67,Mental,M,2,70,2,NA,NA,NA,NA,5,157,NA,9.479078,NA,NA,0,mental,NA,NA,NA
S200,F,25,23,68,Mental,M,2,80,2,NA,NA,NA,NA,9,196.4444444,181.4317,2.916425,NA,NA,0,mental,NA,NA,NA
S200,F,81,23,86,Mental,M,2,80,2,NA,NA,NA,NA,7,135.7142857,215.215,1.171267,950,NA,0,mental,NA,NA,NA
S200,F,28,23,69,Mental,M,2,90,3,NA,NA,NA,NA,23,222.6521739,139.009,2.170798,NA,97.29820124,0,mental,NA,NA,NA
S200,F,82,23,87,Mental,M,2,90,3,NA,NA,NA,NA,8,239.75,NA,2.165584,800,77.60662079,0,mental,NA,NA,NA
S200,F,30,23,70,Mental,M,2,100,3,NA,NA,NA,NA,4,258.5,NA,1.630817,NA,NA,0,mental,NA,NA,NA
S200,F,85,23,88,Mental,M,2,100,3,NA,NA,NA,NA,11,268.4545455,277.3473,2.410099,NA,NA,0,mental,NA,NA,NA
S200,F,89,23,89,Mental,M,2,110,3,NA,NA,NA,NA,12,154.3333333,NA,2.754966,NA,NA,0,mental,NA,NA,NA
S200,F,33,23,71,Mental,M,2,110,3,NA,NA,NA,NA,9,131.5555556,236.2662,1.476145,NA,NA,0,mental,NA,NA,NA
S200,F,90,23,90,Mental,M,2,120,3,NA,NA,NA,NA,28,181.1785714,170.7139,2.489022,1236,NA,0,mental,NA,NA,NA
S200,F,39,23,73,Mental,M,2,130,3,NA,NA,NA,NA,21,159.7619048,193.8718,1.296564,450,22.30065727,1,mental,NA,NA,NA
S200,F,44,23,74,Mental,M,2,140,4,NA,NA,NA,NA,16,247.125,164.6999,2.251189,NA,NA,1,mental,NA,NA,NA
S200,F,50,23,75,Mental,M,2,150,4,NA,NA,NA,NA,23,192.9130435,162.1083,2.050047,583,NA,2,mental,NA,NA,NA
S200,F,51,23,76,Mental,M,2,160,4,NA,NA,NA,NA,28,173.8571429,199.1898,1.710791,NA,NA,4,mental,NA,NA,NA
S200,F,53,23,77,Mental,M,2,170,4,NA,NA,NA,NA,47,197.787234,176.9576,1.918522,NA,NA,11,mental,NA,NA,NA
S200,F,38,23,72,Mental,M,2,120,3,NA,NA,NA,16,77,162.8441558,104.1756,1.573439,1883,NA,0,swap2,NA,NA,NA
S201,F,76,23,85,Mental,M,2,70,2,NA,NA,NA,NA,11,NA,NA,1.926513,NA,NA,0,mental,NA,NA,NA
S201,F,54,23,78,Mental,M,2,0,1,NA,NA,NA,NA,22,178.3636364,156.8478,2.561675,NA,108.9839461,0,mental,NA,NA,NA
S201,F,2,23,61,Mental,M,2,10,1,NA,NA,NA,NA,21,228.0952381,106.1793,1.366588,NA,NA,0,mental,NA,NA,NA
S201,F,59,23,79,Mental,M,2,10,1,NA,NA,NA,NA,14,188.3571429,194.1935,1.907915,168,NA,0,mental,NA,NA,NA
S201,F,5,23,62,Mental,M,2,20,1,NA,NA,NA,NA,12,168.3333333,232.5923,1.201704,NA,NA,0,mental,NA,NA,NA
S201,F,60,23,80,Mental,M,2,20,1,NA,NA,NA,NA,9,174.1111111,286.5969,2.817105,NA,NA,0,mental,NA,NA,NA
S201,F,62,23,81,Mental,M,2,30,1,NA,NA,NA,NA,7,104.7142857,136.2229,1.378451,NA,NA,0,mental,NA,NA,NA
S201,F,16,23,64,Mental,M,2,40,1,NA,NA,NA,NA,21,224.047619,NA,4.213232,NA,NA,0,mental,NA,NA,NA
S201,F,66,23,82,Mental,M,2,40,1,NA,NA,NA,NA,3,94.33333333,205.1367,1.892975,NA,NA,0,mental,NA,NA,NA
S201,F,18,23,65,Mental,M,2,50,2,NA,NA,NA,NA,4,191.75,NA,2.161616,NA,NA,0,mental,NA,NA,NA
S201,F,70,23,83,Mental,M,2,50,2,NA,NA,NA,NA,2,91.5,89.5192,0.06705558,NA,NA,0,mental,NA,NA,NA
S201,F,21,23,66,Mental,M,2,60,2,NA,NA,NA,NA,10,158.3,206.3862,2.588599,618,NA,0,mental,NA,NA,NA
S201,F,73,23,84,Mental,M,2,60,2,NA,NA,NA,NA,8,110.25,62.32108,1.569612,NA,NA,0,mental,NA,NA,NA
S201,F,25,23,67,Mental,M,2,70,2,NA,NA,NA,NA,11,147,191.5711,1.123074,1084,101.5646165,0,mental,NA,NA,NA
S201,F,27,23,68,Mental,M,2,80,2,NA,NA,NA,NA,6,114,101.695,0.3858582,NA,NA,0,mental,NA,NA,NA
S201,F,79,23,86,Mental,M,2,80,2,NA,NA,NA,NA,7,93.14285714,NA,0.6160422,NA,NA,0,mental,NA,NA,NA
S201,F,29,23,69,Mental,M,2,90,3,NA,NA,NA,NA,7,NA,206.7534,2.08641,NA,NA,0,mental,NA,NA,NA
S201,F,81,23,87,Mental,M,2,90,3,NA,NA,NA,NA,12,230.8333333,205.3788,2.567885,751,NA,0,mental,NA,NA,NA
S201,F,30,23,70,Mental,M,2,100,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S201,F,82,23,88,Mental,M,2,100,3,NA,NA,NA,NA,14,196.5714286,NA,2.777378,NA,NA,0,mental,NA,NA,NA
S201,F,31,23,71,Mental,M,2,110,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S201,F,89,23,89,Mental,M,2,110,3,NA,NA,NA,NA,14,213.2857143,189.2679,2.400937,1017,NA,0,mental,NA,NA,NA
S201,F,90,23,90,Mental,M,2,120,3,NA,NA,NA,NA,9,144.7777778,202.8985,2.619619,NA,NA,0,mental,NA,NA,NA
S201,F,33,23,73,Mental,M,2,130,3,NA,NA,NA,NA,8,289.875,197.7182,1.140275,484,NA,1,mental,NA,NA,NA
S201,F,37,23,74,Mental,M,2,140,4,NA,NA,NA,NA,6,NA,49.35032,2.21026,NA,NA,2,mental,NA,NA,NA
S201,F,50,23,75,Mental,M,2,150,4,NA,NA,NA,NA,6,133.1666667,206.7261,0.8711286,NA,NA,2,mental,NA,NA,NA
S201,F,51,23,76,Mental,M,2,160,4,NA,NA,NA,NA,28,161,102.4701,1.815602,NA,NA,4,mental,NA,NA,NA
S201,F,53,23,77,Mental,M,2,170,4,NA,NA,NA,NA,30,212.3333333,104.3974,1.913253,NA,NA,11,mental,NA,NA,NA
S201,F,13,23,63,Mental,M,2,30,1,NA,NA,NA,NA,54,208.5,86.09065,1.837627,NA,NA,0,swap1,NA,NA,NA
S201,F,32,23,72,Mental,M,2,120,3,NA,NA,NA,16,48,329.8125,83.23099,2.115272,NA,91.27857971,0,swap2,NA,NA,NA
S202,M,73,25,85,Mental,M,2,70,2,NA,NA,NA,NA,69,182.115942,122.4153,2.011297,NA,NA,0,mental,NA,NA,NA
S202,M,56,25,78,Mental,M,2,0,1,NA,NA,NA,NA,32,175.3125,194.9503,1.92307,NA,118.4131688,0,mental,NA,NA,NA
S202,M,58,25,79,Mental,M,2,10,1,NA,NA,NA,NA,17,198.1176471,NA,3.384106,233,NA,0,mental,NA,NA,NA
S202,M,6,25,61,Mental,M,2,10,1,NA,NA,NA,NA,33,237.4848485,163.3061,2.455648,NA,NA,0,mental,NA,NA,NA
S202,M,60,25,80,Mental,M,2,20,1,NA,NA,NA,NA,16,187.6875,195.703,2.397293,652,NA,0,mental,NA,NA,NA
S202,M,14,25,62,Mental,M,2,20,1,NA,NA,NA,NA,20,226.8,179.6625,2.974145,NA,NA,0,mental,NA,NA,NA
S202,M,61,25,81,Mental,M,2,30,1,NA,NA,NA,NA,22,248.0454545,186.672,2.679317,NA,NA,0,mental,NA,NA,NA
S202,M,16,25,63,Mental,M,2,30,1,NA,NA,NA,NA,44,160.8181818,151.7111,1.615999,NA,48.77421231,0,mental,NA,NA,NA
S202,M,63,25,82,Mental,M,2,40,1,NA,NA,NA,NA,14,251.4285714,269.5482,3.210827,NA,NA,0,mental,NA,NA,NA
S202,M,18,25,64,Mental,M,2,40,1,NA,NA,NA,NA,11,203.0909091,211.7096,2.276315,1017,NA,0,mental,NA,NA,NA
S202,M,20,25,65,Mental,M,2,50,2,NA,NA,NA,NA,24,129.2083333,NA,4.834239,NA,185.5610199,0,mental,NA,NA,NA
S202,M,64,25,83,Mental,M,2,50,2,NA,NA,NA,NA,25,166.16,259.6855,2.697098,NA,NA,0,mental,NA,NA,NA
S202,M,66,25,84,Mental,M,2,60,2,NA,NA,NA,NA,3,71.66666667,NA,0.3044466,NA,NA,0,mental,NA,NA,NA
S202,M,21,25,66,Mental,M,2,60,2,NA,NA,NA,NA,4,103.75,NA,3.843093,NA,NA,0,mental,NA,NA,NA
S202,M,23,25,67,Mental,M,2,70,2,NA,NA,NA,NA,8,164.75,NA,7.014954,NA,NA,0,mental,NA,NA,NA
S202,M,26,25,68,Mental,M,2,80,2,NA,NA,NA,NA,12,150.1666667,237.6215,1.443909,NA,NA,0,mental,NA,NA,NA
S202,M,76,25,86,Mental,M,2,80,2,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S202,M,83,25,87,Mental,M,2,90,3,NA,NA,NA,NA,15,204.5333333,246.3343,1.83043,1818,67.98748779,0,mental,NA,NA,NA
S202,M,27,25,69,Mental,M,2,90,3,NA,NA,NA,NA,13,196.1538462,123.0279,1.339436,NA,NA,0,mental,NA,NA,NA
S202,M,29,25,70,Mental,M,2,100,3,NA,NA,NA,NA,9,122.3333333,285.4217,0.974192,NA,NA,0,mental,NA,NA,NA
S202,M,88,25,88,Mental,M,2,100,3,NA,NA,NA,NA,8,NA,NA,2.264761,NA,NA,0,mental,NA,NA,NA
S202,M,36,25,71,Mental,M,2,110,3,NA,NA,NA,NA,30,210.8,NA,4.09107,67,NA,0,mental,NA,NA,NA
S202,M,90,25,90,Mental,M,2,120,3,NA,NA,NA,NA,18,129.7777778,111.7795,0.926625,NA,NA,0,mental,NA,NA,NA
S202,M,37,25,72,Mental,M,2,120,3,NA,NA,NA,NA,16,140.5625,138.4963,2.291689,NA,NA,0,mental,NA,NA,NA
S202,M,44,25,74,Mental,M,2,140,4,NA,NA,NA,NA,10,NA,138.2484,1.876365,NA,28.49828148,2,mental,NA,NA,NA
S202,M,46,25,75,Mental,M,2,150,4,NA,NA,NA,NA,10,156.6,173.3983,2.670327,NA,NA,2,mental,NA,NA,NA
S202,M,55,25,77,Mental,M,2,170,4,NA,NA,NA,NA,39,248.4102564,114.1068,1.978327,NA,NA,19,mental,NA,NA,NA
S202,M,38,25,73,Mental,M,2,130,3,NA,NA,NA,NA,20,NA,154.4095,1.608321,617,65.26745923,1,swap1,NA,NA,NA
S202,M,89,25,89,Mental,M,2,110,3,NA,NA,NA,16,40,258.475,148.6844,1.731677,NA,27.30976105,0,swap2,NA,NA,NA
S202,M,47,25,76,Mental,M,2,160,4,NA,NA,NA,16,88,205.8409091,120.4275,1.785842,NA,56.84156524,4,swap2,NA,NA,NA
S203,U,18,,67,Mental,M,2,70,2,NA,NA,NA,NA,1,84,NA,NA,84,NA,0,mental,NA,NA,NA
S203,U,73,,85,Mental,M,2,70,2,NA,NA,NA,NA,58,198.4137931,103.6671,2.547613,NA,NA,0,mental,NA,NA,NA
S203,U,49,,78,Mental,M,2,0,1,NA,NA,NA,NA,13,112.9230769,190.0449,1.782186,233,NA,0,mental,NA,NA,NA
S203,U,1,,61,Mental,M,2,10,1,NA,NA,NA,NA,29,174.2068966,142.4629,1.928922,NA,NA,0,mental,NA,NA,NA
S203,U,58,,79,Mental,M,2,10,1,NA,NA,NA,NA,16,233.5625,NA,4.86089,NA,NA,0,mental,NA,NA,NA
S203,U,2,,62,Mental,M,2,20,1,NA,NA,NA,NA,10,125.1,140.2238,1.237915,1251,NA,0,mental,NA,NA,NA
S203,U,59,,80,Mental,M,2,20,1,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S203,U,66,,81,Mental,M,2,30,1,NA,NA,NA,NA,13,300.2307692,229.7007,1.204612,NA,NA,0,mental,NA,NA,NA
S203,U,8,,64,Mental,M,2,40,1,NA,NA,NA,NA,14,129.9285714,281.7327,2.758542,901,106.4366582,0,mental,NA,NA,NA
S203,U,67,,82,Mental,M,2,40,1,NA,NA,NA,NA,14,141.9285714,NA,9.160284,NA,NA,0,mental,NA,NA,NA
S203,U,15,,65,Mental,M,2,50,2,NA,NA,NA,NA,36,247.9444444,NA,3.152425,NA,NA,0,mental,NA,NA,NA
S203,U,68,,83,Mental,M,2,50,2,NA,NA,NA,NA,12,293.4166667,NA,5.35749,NA,NA,0,mental,NA,NA,NA
S203,U,16,,66,Mental,M,2,60,2,NA,NA,NA,NA,25,138.88,157.8413,2.737786,NA,NA,0,mental,NA,NA,NA
S203,U,69,,84,Mental,M,2,60,2,NA,NA,NA,NA,14,144.2142857,260.0805,2.312162,450,NA,0,mental,NA,NA,NA
S203,U,19,,68,Mental,M,2,80,2,NA,NA,NA,NA,14,177.5,200.6043,1.846661,651,NA,0,mental,NA,NA,NA
S203,U,74,,86,Mental,M,2,80,2,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S203,U,75,,87,Mental,M,2,90,3,NA,NA,NA,NA,9,263.2222222,NA,2.440707,NA,NA,0,mental,NA,NA,NA
S203,U,24,,69,Mental,M,2,90,3,NA,NA,NA,NA,26,160.4230769,240.0093,2.777629,NA,NA,0,mental,NA,NA,NA
S203,U,76,,88,Mental,M,2,100,3,NA,NA,NA,NA,5,163.4,269.061,1.621541,NA,NA,0,mental,NA,NA,NA
S203,U,29,,70,Mental,M,2,100,3,NA,NA,NA,NA,26,137.3076923,NA,4.646178,NA,NA,0,mental,NA,NA,NA
S203,U,31,,71,Mental,M,2,110,3,NA,NA,NA,NA,6,194.5,146.5095,1.877556,NA,NA,0,mental,NA,NA,NA
S203,U,80,,89,Mental,M,2,110,3,NA,NA,NA,NA,25,140.92,232.841,2.461494,NA,NA,0,mental,NA,NA,NA
S203,U,89,,90,Mental,M,2,120,3,NA,NA,NA,NA,5,126.8,128.6037,1.022913,184,NA,0,mental,NA,NA,NA
S203,U,43,,73,Mental,M,2,130,3,NA,NA,NA,NA,35,153.5142857,153.2758,1.306073,NA,NA,1,mental,NA,NA,NA
S203,U,44,,74,Mental,M,2,140,4,NA,NA,NA,NA,16,209.625,158.2212,1.853117,NA,NA,2,mental,NA,NA,NA
S203,U,45,,75,Mental,M,2,150,4,NA,NA,NA,NA,18,232.6666667,137.5076,1.289636,NA,NA,3,mental,NA,NA,NA
S203,U,46,,76,Mental,M,2,160,4,NA,NA,NA,NA,18,136.2222222,99.75043,1.072993,NA,NA,5,mental,NA,NA,NA
S203,U,5,,63,Mental,M,2,30,1,NA,NA,NA,NA,26,191.9230769,111.1323,2.116486,NA,NA,0,swap1,NA,NA,NA
S203,U,32,,72,Mental,M,2,120,3,NA,NA,NA,16,58,200.7931034,NA,3.062613,NA,NA,0,swap2,NA,NA,NA
S203,U,48,,77,Mental,M,2,170,4,NA,NA,NA,16,48,288.1458333,156.3651,2.999156,1368,NA,5,swap2,NA,NA,NA
S204,M,77,24,85,Mental,M,2,70,2,NA,NA,NA,NA,20,225.2,101.7253,1.737482,NA,NA,0,mental,NA,NA,NA
S204,M,18,24,67,Mental,M,2,70,2,NA,NA,NA,NA,42,130.6666667,174.3996,1.432305,NA,NA,0,mental,NA,NA,NA
S204,M,58,24,78,Mental,M,2,0,1,NA,NA,NA,NA,46,157.0217391,190.3755,1.343765,NA,NA,0,mental,NA,NA,NA
S204,M,3,24,61,Mental,M,2,10,1,NA,NA,NA,NA,19,225.4736842,169.281,2.386825,NA,75.20351982,0,mental,NA,NA,NA
S204,M,59,24,79,Mental,M,2,10,1,NA,NA,NA,NA,23,204.4347826,149.8486,2.295664,NA,101.3811893,0,mental,NA,NA,NA
S204,M,4,24,62,Mental,M,2,20,1,NA,NA,NA,NA,3,105.6666667,43.2963,1.26708,NA,NA,0,mental,NA,NA,NA
S204,M,60,24,80,Mental,M,2,20,1,NA,NA,NA,NA,3,NA,NA,2.540812,NA,NA,0,mental,NA,NA,NA
S204,M,62,24,81,Mental,M,2,30,1,NA,NA,NA,NA,10,175.3,208.3762,1.28064,1469,73.62276459,0,mental,NA,NA,NA
S204,M,8,24,63,Mental,M,2,30,1,NA,NA,NA,NA,6,189.3333333,151.7689,1.402076,NA,NA,0,mental,NA,NA,NA
S204,M,65,24,82,Mental,M,2,40,1,NA,NA,NA,NA,10,186.9,285.8157,2.984746,551,NA,0,mental,NA,NA,NA
S204,M,9,24,64,Mental,M,2,40,1,NA,NA,NA,NA,18,198.3333333,172.5526,2.340231,NA,NA,0,mental,NA,NA,NA
S204,M,11,24,65,Mental,M,2,50,2,NA,NA,NA,NA,19,177.2105263,147.646,2.004639,NA,NA,0,mental,NA,NA,NA
S204,M,67,24,83,Mental,M,2,50,2,NA,NA,NA,NA,15,167.9333333,197.7445,1.913489,NA,NA,0,mental,NA,NA,NA
S204,M,14,24,66,Mental,M,2,60,2,NA,NA,NA,NA,25,NA,135.3389,1.674701,NA,NA,0,mental,NA,NA,NA
S204,M,73,24,84,Mental,M,2,60,2,NA,NA,NA,NA,10,170.2,221.8796,2.41488,NA,NA,0,mental,NA,NA,NA
S204,M,20,24,68,Mental,M,2,80,2,NA,NA,NA,NA,12,187.6666667,177.5876,2.418932,1602,NA,0,mental,NA,NA,NA
S204,M,78,24,86,Mental,M,2,80,2,NA,NA,NA,NA,11,161.9090909,129.3957,1.644065,783,NA,0,mental,NA,NA,NA
S204,M,83,24,87,Mental,M,2,90,3,NA,NA,NA,NA,12,247.3333333,168.7969,2.473259,NA,NA,0,mental,NA,NA,NA
S204,M,25,24,69,Mental,M,2,90,3,NA,NA,NA,NA,4,153.75,NA,1.774904,66,NA,0,mental,NA,NA,NA
S204,M,28,24,70,Mental,M,2,100,3,NA,NA,NA,NA,17,173.7647059,214.9302,2.389315,NA,NA,0,mental,NA,NA,NA
S204,M,85,24,88,Mental,M,2,100,3,NA,NA,NA,NA,4,71,176.628,1.718866,NA,NA,0,mental,NA,NA,NA
S204,M,88,24,89,Mental,M,2,110,3,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,0,mental,NA,NA,NA
S204,M,31,24,71,Mental,M,2,110,3,NA,NA,NA,NA,6,108.3333333,NA,10.29469,550,NA,0,mental,NA,NA,NA
S204,M,90,24,90,Mental,M,2,120,3,NA,NA,NA,NA,17,212.8823529,NA,2.412259,NA,NA,0,mental,NA,NA,NA
S204,M,36,24,73,Mental,M,2,130,3,NA,NA,NA,NA,14,200.2142857,NA,3.703216,NA,NA,1,mental,NA,NA,NA
S204,M,42,24,74,Mental,M,2,140,4,NA,NA,NA,NA,16,172.0625,NA,3.769423,217,33.371521,2,mental,NA,NA,NA
S204,M,49,24,75,Mental,M,2,150,4,NA,NA,NA,NA,14,214.4285714,123.1442,1.684151,284,36.91786575,2,mental,NA,NA,NA
S204,M,51,24,76,Mental,M,2,160,4,NA,NA,NA,NA,30,161.6333333,142.6177,1.829783,NA,NA,5,mental,NA,NA,NA
S204,M,56,24,77,Mental,M,2,170,4,NA,NA,NA,NA,18,198.2777778,140.6988,2.089544,NA,NA,6,mental,NA,NA,NA
S204,M,34,24,72,Mental,M,2,120,3,NA,NA,NA,16,41,172.8536585,156.6912,1.381542,NA,NA,0,swap2,NA,NA,NA
S151,M,79,21,56,Tree,T,3,6,1,6,2,6,1,29,156.3103448,86.73676,1.430828,NA,NA,0,a2t,NA,NA,NA
S151,M,23,21,37,Tree,T,3,7,1,7,2,7,1,47,176.0638298,NA,5.080842,NA,NA,0,a2t,6,1,3
S151,M,33,21,41,Tree,T,3,8,1,8,2,8,1,29,166.3793103,NA,5.961505,NA,NA,0,a2t,5,1,3
S151,M,29,21,39,Tree,T,3,10,2,10,3,10,2,34,185.4411765,NA,7.724313,NA,NA,0,a2t,5,2,1
S151,M,54,21,47,Tree,T,3,10,2,10,3,10,2,26,338.6923077,110.129,2.202132,NA,NA,0,a2t,7,2,1
S151,M,83,21,57,Tree,T,3,10,2,10,3,10,2,15,254.6,195.9836,2.865101,NA,NA,0,a2t,4,1,1
