Participant,Task,Saccade Count,Total Saccade Duration [ms],Average Saccade Duration [ms]
183, 11.BMP,1,7490.40000000014,7490.40000000014
183, 71.BMP,2,5722.299999999814,2861.149999999907
183, 12.BMP,4,10810.30000000028,2702.57500000007
183, 42.BMP,2,5888.800000000047,2944.4000000000233
183, 13.BMP,3,16549.100000000326,5516.366666666775
183, 43.BMP,0,0.0,0.0
183, 14.BMP,2,2352.4000000001397,1176.2000000000698
183, 15.BMP,3,6172.600000000093,2057.533333333364
183, 72.BMP,2,11661.0,5830.5
183, 16.BMP,0,0.0,0.0
183, 73.BMP,0,0.0,0.0
183, 17.BMP,5,9408.899999999907,1881.7799999999813
183, 74.BMP,2,19785.600000000093,9892.800000000047
183, 75.BMP,1,217.0,217.0
183, 44.BMP,5,15181.199999999953,3036.2399999999907
183, 18.BMP,1,14947.399999999907,14947.399999999907
183, 45.BMP,6,11644.199999999953,1940.6999999999923
183, 76.BMP,1,6005.699999999953,6005.699999999953
183, 46.BMP,3,16699.199999999953,5566.399999999984
183, 47.BMP,3,8307.699999999953,2769.2333333333177
183, 77.BMP,1,300.19999999995343,300.19999999995343
183, 19.BMP,2,9342.100000000093,4671.050000000047
183, 48.BMP,0,0.0,0.0
183, 78.BMP,0,0.0,0.0
183, 79.BMP,8,8558.099999999627,1069.7624999999534
183, 49.BMP,15,27225.700000000652,1815.04666666671
183, 80.BMP,0,0.0,0.0
183, 50.BMP,3,14063.200000000186,4687.733333333395
183, 20.BMP,2,967.6000000000931,483.80000000004657
183, 81.BMP,1,483.70000000018626,483.70000000018626
183, 82.BMP,0,0.0,0.0
183, 51.BMP,7,15398.000000001397,2199.7142857144854
183, 83.BMP,1,2686.100000000093,2686.100000000093
183, 52.BMP,1,4454.200000000186,4454.200000000186
183, 84.BMP,0,0.0,0.0
183, 53.BMP,1,2202.100000000093,2202.100000000093
183, 21.BMP,2,8040.899999999907,4020.4499999999534
183, 85.BMP,0,0.0,0.0
183, 22.BMP,4,9592.69999999972,2398.17499999993
183, 86.BMP,0,0.0,0.0
183, 54.BMP,1,6089.0,6089.0
183, 87.BMP,1,7106.799999999814,7106.799999999814
183, 55.BMP,2,13813.0,6906.5
183, 56.BMP,1,2852.6999999997206,2852.6999999997206
183, 23.BMP,6,12044.500000000466,2007.4166666667443
183, 57.BMP,1,7607.199999999721,7607.199999999721
183, 24.BMP,3,13946.30000000028,4648.76666666676
183, 25.BMP,5,14029.5,2805.9
183, 58.BMP,4,18984.50000000093,4746.125000000233
183, 26.BMP,1,3469.899999999907,3469.899999999907
183, 27.BMP,2,11444.19999999972,5722.09999999986
183, 59.BMP,5,19835.600000000093,3967.1200000000185
183, 88.BMP,5,7323.899999999441,1464.7799999998883
183, 60.BMP,10,24907.0,2490.7
183, 89.BMP,1,4454.300000000279,4454.300000000279
183, 90.BMP,1,4137.300000000279,4137.300000000279
183, 28.BMP,1,767.3000000002794,767.3000000002794
183, 29.BMP,6,20286.300000000745,3381.0500000001243
183, 30.BMP,1,4187.100000000093,4187.100000000093
200, 31.BMP,2,13946.699999999983,6973.349999999991
200, 61.BMP,6,9308.5,1551.4166666666667
200, 1.BMP,3,15564.700000000012,5188.233333333337
200, 32.BMP,0,0.0,0.0
200, 62.BMP,4,5088.100000000006,1272.0250000000015
200, 2.BMP,8,11960.999999999942,1495.1249999999927
200, 33.BMP,1,1184.5,1184.5
200, 63.BMP,0,0.0,0.0
200, 34.BMP,3,10559.900000000023,3519.9666666666744
200, 35.BMP,2,11377.200000000012,5688.600000000006
200, 36.BMP,1,6205.899999999965,6205.899999999965
200, 64.BMP,5,7657.399999999965,1531.479999999993
200, 65.BMP,1,2068.5999999999767,2068.5999999999767
200, 3.BMP,5,21436.900000000023,4287.380000000005
200, 66.BMP,1,2252.20000000007,2252.20000000007
200, 4.BMP,5,11644.29999999993,2328.859999999986
200, 67.BMP,0,0.0,0.0
200, 5.BMP,2,3236.399999999907,1618.1999999999534
200, 6.BMP,2,12044.900000000023,6022.450000000012
200, 7.BMP,1,10693.5,10693.5
200, 37.BMP,1,9592.300000000047,9592.300000000047
200, 8.BMP,2,13279.300000000047,6639.650000000023
200, 9.BMP,4,27409.600000000093,6852.400000000023
200, 38.BMP,1,6039.099999999977,6039.099999999977
200, 68.BMP,0,0.0,0.0
200, 10.BMP,3,14663.79999999993,4887.93333333331
200, 39.BMP,3,8858.700000000186,2952.900000000062
200, 69.BMP,1,3119.6999999999534,3119.6999999999534
200, 40.BMP,4,3703.6999999997206,925.9249999999302
200, 70.BMP,1,1117.6999999999534,1117.6999999999534
200, 41.BMP,7,15764.5,2252.0714285714284
200, 42.BMP,2,4887.999999999767,2443.9999999998836
200, 71.BMP,1,2235.5,2235.5
200, 43.BMP,1,2869.3000000000466,2869.3000000000466
200, 44.BMP,5,19435.199999999953,3887.039999999991
200, 11.BMP,3,8041.000000000233,2680.333333333411
200, 45.BMP,3,18551.000000000233,6183.666666666744
200, 72.BMP,0,0.0,0.0
200, 73.BMP,0,0.0,0.0
200, 12.BMP,2,9559.099999999627,4779.549999999814
200, 46.BMP,4,13996.59999999986,3499.149999999965
200, 13.BMP,1,1117.8000000000466,1117.8000000000466
200, 14.BMP,3,10092.999999999767,3364.3333333332557
200, 74.BMP,0,0.0,0.0
200, 47.BMP,3,5037.899999999907,1679.299999999969
200, 15.BMP,2,9859.300000000047,4929.650000000023
200, 16.BMP,6,15264.199999999953,2544.0333333333256
200, 48.BMP,0,0.0,0.0
200, 49.BMP,2,7640.600000000093,3820.3000000000466
200, 75.BMP,1,100.0999999998603,100.0999999998603
200, 76.BMP,2,3753.5999999998603,1876.7999999999302
200, 17.BMP,2,11243.799999999814,5621.899999999907
200, 77.BMP,1,4637.600000000093,4637.600000000093
200, 18.BMP,2,10843.399999999907,5421.699999999953
200, 19.BMP,1,2435.600000000093,2435.600000000093
200, 78.BMP,0,0.0,0.0
200, 50.BMP,4,13612.799999999814,3403.1999999999534
200, 79.BMP,0,0.0,0.0
200, 20.BMP,1,6973.4000000003725,6973.4000000003725
200, 80.BMP,0,0.0,0.0
200, 21.BMP,9,8624.5,958.2777777777778
200, 22.BMP,12,12645.599999999627,1053.799999999969
200, 23.BMP,2,11710.999999999534,5855.499999999767
200, 24.BMP,2,8241.200000000652,4120.600000000326
200, 25.BMP,1,3686.8000000002794,3686.8000000002794
200, 51.BMP,1,450.39999999990687,450.39999999990687
200, 26.BMP,3,9892.800000000745,3297.600000000248
200, 52.BMP,1,3219.7000000001863,3219.7000000001863
200, 81.BMP,0,0.0,0.0
200, 82.BMP,0,0.0,0.0
200, 27.BMP,2,12445.100000000093,6222.550000000047
200, 53.BMP,0,0.0,0.0
200, 28.BMP,3,5905.700000000186,1968.5666666667287
200, 54.BMP,0,0.0,0.0
200, 83.BMP,0,0.0,0.0
200, 55.BMP,1,6072.399999999907,6072.399999999907
200, 84.BMP,0,0.0,0.0
200, 85.BMP,0,0.0,0.0
200, 56.BMP,0,0.0,0.0
200, 57.BMP,1,1367.8999999999069,1367.8999999999069
200, 86.BMP,0,0.0,0.0
200, 87.BMP,0,0.0,0.0
200, 58.BMP,3,7623.899999999441,2541.2999999998137
200, 29.BMP,2,4120.700000000186,2060.350000000093
200, 88.BMP,0,0.0,0.0
200, 59.BMP,0,0.0,0.0
200, 30.BMP,3,3720.2999999998137,1240.0999999999378
200, 60.BMP,2,6889.9000000003725,3444.9500000001863
200, 89.BMP,0,0.0,0.0
200, 90.BMP,0,0.0,0.0
201, 1.BMP,31,36485.09999999998,1176.9387096774185
201, 61.BMP,4,4421.000000000029,1105.2500000000073
201, 31.BMP,21,21187.29999999999,1008.9190476190471
201, 32.BMP,9,8874.899999999965,986.0999999999962
201, 62.BMP,2,2602.600000000006,1301.300000000003
201, 33.BMP,5,10126.200000000012,2025.2400000000023
201, 2.BMP,8,13746.400000000023,1718.300000000003
201, 3.BMP,13,19184.600000000093,1475.7384615384688
201, 34.BMP,4,4837.999999999942,1209.4999999999854
201, 35.BMP,2,5822.100000000035,2911.0500000000175
201, 4.BMP,8,13028.799999999988,1628.5999999999985
201, 36.BMP,23,22504.60000000021,978.4608695652265
201, 63.BMP,1,83.40000000002328,83.40000000002328
201, 37.BMP,7,7924.400000000023,1132.0571428571461
201, 5.BMP,3,8157.70000000007,2719.2333333333568
201, 64.BMP,3,3620.4000000000233,1206.8000000000077
201, 38.BMP,2,7006.699999999953,3503.3499999999767
201, 65.BMP,7,8274.29999999993,1182.0428571428472
201, 39.BMP,12,20735.89999999979,1727.9916666666493
201, 6.BMP,8,9709.200000000186,1213.6500000000233
201, 66.BMP,3,4220.800000000163,1406.9333333333877
201, 7.BMP,2,3520.100000000093,1760.0500000000466
201, 8.BMP,8,12762.5,1595.3125
201, 40.BMP,6,14714.300000000047,2452.383333333341
201, 67.BMP,1,3069.5999999999767,3069.5999999999767
201, 9.BMP,16,17733.50000000035,1108.3437500000218
201, 68.BMP,3,4020.600000000093,1340.200000000031
201, 10.BMP,12,20118.4999999993,1676.5416666666085
201, 69.BMP,4,8241.100000000326,2060.2750000000815
201, 70.BMP,3,4420.899999999907,1473.6333333333023
201, 71.BMP,3,3787.000000000233,1262.333333333411
201, 72.BMP,6,8240.699999999953,1373.4499999999923
201, 73.BMP,4,5188.299999999581,1297.0749999998952
201, 11.BMP,7,12612.0,1801.7142857142858
201, 41.BMP,9,13529.599999999627,1503.2888888888474
201, 12.BMP,11,20402.600000000326,1854.7818181818477
201, 74.BMP,7,7523.90000000014,1074.8428571428772
201, 13.BMP,11,13312.900000000373,1210.2636363636702
201, 14.BMP,4,10443.300000000047,2610.8250000000116
201, 42.BMP,7,8391.600000000326,1198.8000000000466
201, 15.BMP,3,8574.699999999953,2858.2333333333177
201, 43.BMP,8,12828.80000000028,1603.600000000035
201, 16.BMP,7,11711.499999999767,1673.0714285713952
201, 17.BMP,7,13863.100000000093,1980.4428571428705
201, 44.BMP,17,18734.199999999022,1102.0117647058248
201, 45.BMP,10,8208.099999999627,820.8099999999628
201, 18.BMP,14,27943.199999999953,1995.9428571428539
201, 46.BMP,8,15447.5,1930.9375
201, 47.BMP,11,16582.59999999986,1507.5090909090782
201, 75.BMP,3,4987.699999999953,1662.5666666666511
201, 76.BMP,3,3887.0999999998603,1295.6999999999534
201, 19.BMP,2,3870.399999999907,1935.1999999999534
201, 77.BMP,1,5188.300000000047,5188.300000000047
201, 78.BMP,0,0.0,0.0
201, 48.BMP,4,9642.59999999986,2410.649999999965
201, 49.BMP,5,7273.600000000093,1454.7200000000187
201, 50.BMP,11,29260.700000001118,2660.063636363738
201, 20.BMP,9,12461.900000000838,1384.6555555556488
201, 79.BMP,1,1367.8999999999069,1367.8999999999069
201, 80.BMP,0,0.0,0.0
201, 21.BMP,4,8374.900000000373,2093.725000000093
201, 81.BMP,1,1451.3999999999069,1451.3999999999069
201, 22.BMP,5,10826.80000000028,2165.360000000056
201, 23.BMP,7,15714.999999999534,2244.9999999999336
201, 24.BMP,3,11811.30000000028,3937.100000000093
201, 82.BMP,1,3653.399999999907,3653.399999999907
201, 25.BMP,1,3953.8000000002794,3953.8000000002794
201, 51.BMP,8,20769.399999998976,2596.174999999872
201, 52.BMP,5,7073.5,1414.7
201, 83.BMP,0,0.0,0.0
201, 53.BMP,4,9058.700000000186,2264.6750000000466
201, 54.BMP,1,7090.200000000186,7090.200000000186
201, 84.BMP,1,1334.5,1334.5
201, 55.BMP,4,9275.899999999907,2318.9749999999767
201, 56.BMP,11,10426.399999999441,947.8545454544947
201, 85.BMP,1,2435.600000000093,2435.600000000093
201, 26.BMP,3,767.3000000002794,255.7666666667598
201, 27.BMP,4,15297.900000000373,3824.475000000093
201, 86.BMP,1,1201.0,1201.0
201, 28.BMP,2,6489.299999999814,3244.649999999907
201, 87.BMP,1,4103.899999999907,4103.899999999907
201, 88.BMP,1,2952.6999999997206,2952.6999999997206
201, 57.BMP,5,8191.299999999348,1638.2599999998697
201, 29.BMP,6,7373.399999999907,1228.8999999999844
201, 58.BMP,7,10459.900000000373,1494.2714285714817
201, 59.BMP,3,7607.100000000093,2535.700000000031
201, 30.BMP,0,0.0,0.0
201, 60.BMP,7,10743.799999999348,1534.8285714284782
201, 89.BMP,2,1618.1999999997206,809.0999999998603
201, 90.BMP,2,2636.0,1318.0
202, 1.BMP,6,31780.199999999953,5296.6999999999925
202, 31.BMP,0,0.0,0.0
202, 32.BMP,0,0.0,0.0
202, 2.BMP,0,0.0,0.0
202, 33.BMP,0,0.0,0.0
202, 61.BMP,0,0.0,0.0
202, 3.BMP,0,0.0,0.0
202, 4.BMP,0,0.0,0.0
202, 5.BMP,0,0.0,0.0
202, 6.BMP,0,0.0,0.0
202, 7.BMP,1,18167.399999999907,18167.399999999907
202, 34.BMP,1,3770.4000000000233,3770.4000000000233
202, 8.BMP,0,0.0,0.0
202, 62.BMP,4,8624.70000000007,2156.1750000000175
202, 35.BMP,1,5922.300000000047,5922.300000000047
202, 63.BMP,0,0.0,0.0
202, 36.BMP,1,34499.40000000002,34499.40000000002
202, 64.BMP,2,8975.100000000093,4487.550000000047
202, 37.BMP,3,8057.699999999837,2685.8999999999455
202, 65.BMP,0,0.0,0.0
202, 66.BMP,1,8774.900000000023,8774.900000000023
202, 38.BMP,2,8608.100000000093,4304.050000000047
202, 67.BMP,0,0.0,0.0
202, 39.BMP,0,0.0,0.0
202, 9.BMP,3,36384.80000000005,12128.266666666683
202, 68.BMP,1,5488.699999999953,5488.699999999953
202, 69.BMP,1,6673.100000000093,6673.100000000093
202, 40.BMP,0,0.0,0.0
202, 70.BMP,0,0.0,0.0
202, 10.BMP,2,10259.600000000093,5129.800000000047
202, 11.BMP,2,7373.600000000093,3686.8000000000466
202, 41.BMP,0,0.0,0.0
202, 42.BMP,1,6105.800000000047,6105.800000000047
202, 43.BMP,1,1534.8000000000466,1534.8000000000466
202, 12.BMP,2,12978.899999999907,6489.449999999953
202, 71.BMP,2,14230.300000000047,7115.150000000023
202, 72.BMP,1,3786.9000000001397,3786.9000000001397
202, 73.BMP,2,5572.100000000093,2786.0500000000466
202, 13.BMP,0,0.0,0.0
202, 14.BMP,1,11894.59999999986,11894.59999999986
202, 44.BMP,3,35049.80000000005,11683.266666666683
202, 45.BMP,2,8574.699999999953,4287.349999999977
202, 15.BMP,0,0.0,0.0
202, 74.BMP,1,3103.0,3103.0
202, 16.BMP,3,14613.899999999907,4871.299999999969
202, 75.BMP,5,10459.59999999986,2091.919999999972
202, 76.BMP,1,5188.299999999814,5188.299999999814
202, 17.BMP,0,0.0,0.0
202, 46.BMP,0,0.0,0.0
202, 47.BMP,0,0.0,0.0
202, 48.BMP,0,0.0,0.0
202, 49.BMP,1,5772.100000000093,5772.100000000093
202, 50.BMP,8,30745.60000000056,3843.20000000007
202, 18.BMP,9,17566.80000000121,1951.8666666668012
202, 77.BMP,1,8724.899999999907,8724.899999999907
202, 78.BMP,0,0.0,0.0
202, 19.BMP,3,5772.500000000466,1924.1666666668218
202, 79.BMP,1,5154.899999999907,5154.899999999907
202, 20.BMP,4,16715.999999999534,4178.999999999884
202, 80.BMP,2,3302.9000000003725,1651.4500000001863
202, 81.BMP,0,0.0,0.0
202, 51.BMP,1,12912.200000000186,12912.200000000186
202, 82.BMP,2,4254.0,2127.0
202, 83.BMP,0,0.0,0.0
202, 52.BMP,1,16999.399999999907,16999.399999999907
202, 84.BMP,0,0.0,0.0
202, 53.BMP,2,16048.599999999627,8024.299999999814
202, 54.BMP,1,1501.5,1501.5
202, 21.BMP,5,8674.999999999534,1734.9999999999068
202, 55.BMP,1,7340.200000000186,7340.200000000186
202, 56.BMP,0,0.0,0.0
202, 57.BMP,1,7840.899999999907,7840.899999999907
202, 85.BMP,0,0.0,0.0
202, 22.BMP,10,22504.999999999534,2250.4999999999536
202, 23.BMP,5,13429.5,2685.9
202, 86.BMP,2,5104.699999999721,2552.3499999998603
202, 24.BMP,3,26975.60000000056,8991.866666666852
202, 25.BMP,4,15631.499999999534,3907.8749999998836
202, 58.BMP,3,12862.200000000652,4287.400000000217
202, 26.BMP,0,0.0,0.0
202, 27.BMP,2,7373.699999999721,3686.8499999998603
202, 59.BMP,3,13629.600000000093,4543.200000000031
202, 87.BMP,1,2635.600000000093,2635.600000000093
202, 28.BMP,3,16865.899999999907,5621.966666666635
202, 60.BMP,1,10076.200000000186,10076.200000000186
202, 29.BMP,2,8224.499999999534,4112.249999999767
202, 30.BMP,3,3720.100000000093,1240.0333333333645
202, 88.BMP,1,2602.399999999907,2602.399999999907
202, 89.BMP,1,1284.6000000000931,1284.6000000000931
202, 90.BMP,2,5104.5,2552.25
203, 61.BMP,0,0.0,0.0
203, 62.BMP,4,20769.699999999983,5192.424999999996
203, 1.BMP,11,38853.399999999994,3532.127272727272
203, 31.BMP,4,14730.800000000017,3682.7000000000044
203, 63.BMP,1,3836.8000000000175,3836.8000000000175
203, 32.BMP,2,14146.700000000012,7073.350000000006
203, 2.BMP,1,11978.0,11978.0
203, 64.BMP,2,10343.200000000012,5171.600000000006
203, 33.BMP,3,23522.20000000001,7840.733333333337
203, 3.BMP,3,22905.099999999977,7635.033333333326
203, 4.BMP,0,0.0,0.0
203, 34.BMP,2,14647.399999999965,7323.6999999999825
203, 5.BMP,2,8524.699999999953,4262.349999999977
203, 6.BMP,1,6089.199999999953,6089.199999999953
203, 65.BMP,3,12928.899999999907,4309.633333333302
203, 66.BMP,1,2001.8999999999069,2001.8999999999069
203, 35.BMP,3,10910.600000000093,3636.8666666666977
203, 67.BMP,0,0.0,0.0
203, 68.BMP,1,4754.5,4754.5
203, 36.BMP,5,20652.70000000007,4130.540000000014
203, 7.BMP,0,0.0,0.0
203, 37.BMP,0,0.0,0.0
203, 38.BMP,1,9025.29999999993,9025.29999999993
203, 69.BMP,1,6005.900000000023,6005.900000000023
203, 8.BMP,0,0.0,0.0
203, 39.BMP,1,3386.5,3386.5
203, 9.BMP,1,5388.400000000023,5388.400000000023
203, 10.BMP,2,6506.100000000093,3253.0500000000466
203, 70.BMP,3,8558.100000000093,2852.700000000031
203, 40.BMP,1,2001.8000000000466,2001.8000000000466
203, 71.BMP,1,6222.5,6222.5
203, 72.BMP,3,7307.100000000093,2435.700000000031
203, 41.BMP,1,3703.5999999998603,3703.5999999998603
203, 11.BMP,2,20919.700000000186,10459.850000000093
203, 12.BMP,4,11510.899999999674,2877.7249999999185
203, 13.BMP,1,3570.100000000093,3570.100000000093
203, 42.BMP,3,18617.5,6205.833333333333
203, 14.BMP,4,11394.399999999674,2848.5999999999185
203, 15.BMP,2,9826.09999999986,4913.04999999993
203, 43.BMP,0,0.0,0.0
203, 16.BMP,1,2335.5,2335.5
203, 44.BMP,2,21887.59999999986,10943.79999999993
203, 73.BMP,0,0.0,0.0
203, 74.BMP,0,0.0,0.0
203, 75.BMP,1,13362.699999999953,13362.699999999953
203, 76.BMP,0,0.0,0.0
203, 45.BMP,1,10093.0,10093.0
203, 77.BMP,0,0.0,0.0
203, 78.BMP,2,4721.299999999814,2360.649999999907
203, 46.BMP,1,17683.399999999907,17683.399999999907
203, 17.BMP,1,6623.0,6623.0
203, 18.BMP,0,0.0,0.0
203, 19.BMP,0,0.0,0.0
203, 47.BMP,4,18634.300000000047,4658.575000000012
203, 48.BMP,0,0.0,0.0
203, 49.BMP,3,7891.000000000466,2630.3333333334886
203, 50.BMP,9,35767.09999999963,3974.122222222181
203, 79.BMP,0,0.0,0.0
203, 80.BMP,3,3603.400000000838,1201.1333333336127
203, 20.BMP,3,7256.699999999721,2418.899999999907
203, 51.BMP,5,11577.799999999348,2315.5599999998694
203, 21.BMP,1,5221.700000000186,5221.700000000186
203, 22.BMP,0,0.0,0.0
203, 23.BMP,0,0.0,0.0
203, 52.BMP,0,0.0,0.0
203, 81.BMP,0,0.0,0.0
203, 82.BMP,0,0.0,0.0
203, 83.BMP,0,0.0,0.0
203, 84.BMP,0,0.0,0.0
203, 53.BMP,1,4938.0,4938.0
203, 54.BMP,1,1634.8999999999069,1634.8999999999069
203, 24.BMP,7,38386.5,5483.785714285715
203, 85.BMP,0,0.0,0.0
203, 86.BMP,0,0.0,0.0
203, 87.BMP,2,13679.600000000093,6839.800000000047
203, 88.BMP,0,0.0,0.0
203, 55.BMP,1,366.89999999990687,366.89999999990687
203, 56.BMP,0,0.0,0.0
203, 57.BMP,0,0.0,0.0
203, 89.BMP,0,0.0,0.0
203, 25.BMP,2,22087.899999999907,11043.949999999953
203, 26.BMP,2,22571.5,11285.75
203, 27.BMP,3,23105.299999999814,7701.766666666605
203, 28.BMP,2,5421.700000000186,2710.850000000093
203, 58.BMP,0,0.0,0.0
203, 59.BMP,3,17399.60000000056,5799.866666666853
203, 29.BMP,2,15948.600000000093,7974.300000000047
203, 60.BMP,4,30979.599999999627,7744.899999999907
203, 90.BMP,3,7573.5,2524.5
203, 30.BMP,5,23872.30000000028,4774.4600000000555
204, 1.BMP,12,35099.60000000005,2924.966666666671
204, 2.BMP,7,19451.49999999997,2778.78571428571
204, 61.BMP,1,4270.700000000012,4270.700000000012
204, 62.BMP,1,2168.8000000000175,2168.8000000000175
204, 3.BMP,1,7423.6999999999825,7423.6999999999825
204, 4.BMP,3,11260.700000000012,3753.5666666666707
204, 31.BMP,2,9642.29999999993,4821.149999999965
204, 63.BMP,0,0.0,0.0
204, 64.BMP,0,0.0,0.0
204, 5.BMP,8,20953.599999999977,2619.199999999997
204, 65.BMP,0,0.0,0.0
204, 32.BMP,2,18567.599999999977,9283.799999999988
204, 6.BMP,5,7607.200000000012,1521.4400000000023
204, 66.BMP,1,4153.900000000023,4153.900000000023
204, 7.BMP,1,5104.79999999993,5104.79999999993
204, 33.BMP,6,13379.29999999993,2229.883333333322
204, 8.BMP,7,18467.499999999884,2638.214285714269
204, 67.BMP,1,333.5999999999767,333.5999999999767
204, 34.BMP,1,3670.1999999999534,3670.1999999999534
204, 68.BMP,0,0.0,0.0
204, 35.BMP,2,10826.900000000023,5413.450000000012
204, 36.BMP,2,13029.099999999977,6514.549999999988
204, 37.BMP,3,13813.100000000093,4604.366666666698
204, 9.BMP,5,17299.699999999953,3459.9399999999905
204, 69.BMP,0,0.0,0.0
204, 38.BMP,2,8958.500000000116,4479.250000000058
204, 39.BMP,2,4904.59999999986,2452.29999999993
204, 70.BMP,0,0.0,0.0
204, 10.BMP,5,10743.399999999907,2148.679999999981
204, 40.BMP,2,14947.5,7473.75
204, 71.BMP,1,4337.299999999814,4337.299999999814
204, 41.BMP,3,10076.299999999814,3358.7666666666046
204, 42.BMP,6,12077.999999999767,2012.9999999999611
204, 72.BMP,2,5071.699999999721,2535.8499999998603
204, 11.BMP,6,6889.800000000047,1148.3000000000077
204, 73.BMP,1,3203.0,3203.0
204, 12.BMP,0,0.0,0.0
204, 13.BMP,6,14480.399999999674,2413.3999999999455
204, 14.BMP,4,4053.7999999998137,1013.4499999999534
204, 15.BMP,7,12962.09999999986,1851.7285714285515
204, 43.BMP,1,11494.300000000047,11494.300000000047
204, 74.BMP,0,0.0,0.0
204, 44.BMP,4,12912.099999999395,3228.0249999998487
204, 45.BMP,0,0.0,0.0
204, 16.BMP,5,8507.799999999814,1701.5599999999627
204, 46.BMP,1,3002.899999999907,3002.899999999907
204, 47.BMP,0,0.0,0.0
204, 17.BMP,1,3620.0,3620.0
204, 75.BMP,3,8725.0,2908.3333333333335
204, 48.BMP,5,4637.5999999996275,927.5199999999255
204, 76.BMP,0,0.0,0.0
204, 49.BMP,1,5271.5,5271.5
204, 50.BMP,4,7139.699999999953,1784.9249999999884
204, 18.BMP,7,14730.899999999907,2104.4142857142724
204, 19.BMP,6,10292.700000000186,1715.450000000031
204, 77.BMP,4,5688.799999999814,1422.1999999999534
204, 20.BMP,8,15381.200000000652,1922.6500000000815
204, 78.BMP,3,2719.0999999996275,906.3666666665425
204, 79.BMP,2,1818.5999999996275,909.2999999998137
204, 80.BMP,0,0.0,0.0
204, 21.BMP,0,0.0,0.0
204, 81.BMP,3,3703.600000000093,1234.5333333333645
204, 22.BMP,3,5471.799999999814,1823.9333333332713
204, 51.BMP,2,7473.499999999534,3736.749999999767
204, 82.BMP,1,1217.7999999998137,1217.7999999998137
204, 52.BMP,3,7607.399999999907,2535.799999999969
204, 83.BMP,0,0.0,0.0
204, 53.BMP,4,10242.899999999907,2560.7249999999767
204, 54.BMP,2,9625.899999999907,4812.949999999953
204, 55.BMP,0,0.0,0.0
204, 23.BMP,2,6206.100000000093,3103.0500000000466
204, 56.BMP,3,9458.80000000028,3152.9333333334266
204, 84.BMP,1,2352.2999999998137,2352.2999999998137
204, 57.BMP,1,6773.199999999721,6773.199999999721
204, 24.BMP,4,12411.900000000373,3102.975000000093
204, 58.BMP,3,8808.399999999907,2936.1333333333023
204, 85.BMP,2,3052.9999999995343,1526.4999999997672
204, 86.BMP,3,4203.799999999814,1401.2666666666046
204, 59.BMP,1,3786.8000000002794,3786.8000000002794
204, 60.BMP,0,0.0,0.0
204, 25.BMP,4,8424.500000000466,2106.1250000001164
204, 26.BMP,2,3436.2000000001863,1718.1000000000931
204, 87.BMP,0,0.0,0.0
204, 27.BMP,6,12895.80000000028,2149.3000000000466
204, 88.BMP,1,2168.8000000002794,2168.8000000002794
204, 28.BMP,2,7974.100000000559,3987.0500000002794
204, 29.BMP,4,7273.600000000093,1818.4000000000233
204, 89.BMP,2,1100.9000000003725,550.4500000001863
204, 30.BMP,3,6222.500000000466,2074.166666666822
204, 90.BMP,0,0.0,0.0
